stellar_mass_msun,rotation_percentile_150Myr,rotation_match_age_myr,wind_speed_kms,current_ram_pressure_nPa,dong_support_entry_age_myr,dong_support_exit_age_myr,fraction_10Myr_to_current_inside_Dong_pressure_support,dong_pressure_support_nPa_low,dong_pressure_support_nPa_high
0.4,30,3106.047639788314,300.0,30.40775179551405,855.0130024616037,1463.022358078947,0.19670542635658914,68.86374908578253,169.42235348294153
0.4,30,3106.047639788314,400.0,40.54366906068541,982.0149566777264,1807.0276513887598,0.26679586563307495,68.86374908578253,169.42235348294153
0.4,30,3106.047639788314,650.0,65.88346222361379,1334.0203730877672,2758.0422849283873,0.4602713178294574,68.86374908578253,169.42235348294153
0.4,30,3106.047639788314,800.0,81.08733812137082,1548.0236660188716,3106.047639788314,0.5033914728682171,68.86374908578253,169.42235348294153
0.4,31,3114.4196322824246,300.0,30.31748339187113,863.1153177631792,1470.1973785864498,0.19587628865979384,68.86374908578253,169.42235348294153
0.4,31,3114.4196322824246,400.0,40.42331118916151,989.1323518055714,1814.2438842259967,0.26610824742268036,68.86374908578253,169.42235348294153
0.4,31,3114.4196322824246,650.0,65.68788068238746,1343.180209353245,2757.3713691623134,0.4558634020618557,68.86374908578253,169.42235348294153
0.4,31,3114.4196322824246,800.0,80.84662237832302,1557.2091401871492,3114.4196322824246,0.5017719072164948,68.86374908578253,169.42235348294153
0.4,32,3115.893639137961,300.0,30.510904683297927,870.2475135776639,1474.421348695,0.19484702093397746,68.86374908578253,169.42235348294153
0.4,32,3115.893639137961,400.0,40.68120624439723,995.2834893883709,1815.5194907066086,0.2644122383252818,68.86374908578253,169.42235348294153
0.4,32,3115.893639137961,650.0,66.10696014714551,1349.385372884293,2777.7963605458094,0.46022544283413847,68.86374908578253,169.42235348294153
0.4,32,3115.893639137961,800.0,81.36241248879446,1561.4463878592521,3115.893639137961,0.5006441223832528,68.86374908578253,169.42235348294153
0.4,33,3125.7792908339616,300.0,30.36139826806441,881.2179012251623,1485.3690060931278,0.19422150882825037,68.86374908578253,169.42235348294153
0.4,33,3125.7792908339616,400.0,40.48186435741921,1006.2491729279698,1828.4548156456315,0.26420545746388446,68.86374908578253,169.42235348294153
0.4,33,3125.7792908339616,650.0,65.78302958080623,1361.3379845639429,2777.692230413346,0.4548956661316212,68.86374908578253,169.42235348294153
0.4,33,3125.7792908339616,800.0,80.96372871483842,1571.3905210246594,3125.7792908339616,0.49903691813804174,68.86374908578253,169.42235348294153
0.4,34,3125.7792908339616,300.0,30.36139826806441,884.2186517460296,1485.3690060931278,0.19325842696629214,68.86374908578253,169.42235348294153
0.4,34,3125.7792908339616,400.0,40.48186435741921,1008.2496732752147,1828.4548156456315,0.2635634028892456,68.86374908578253,169.42235348294153
0.4,34,3125.7792908339616,650.0,65.78302958080623,1364.3387350848102,2777.692230413346,0.45393258426966293,68.86374908578253,169.42235348294153
0.4,34,3125.7792908339616,800.0,80.96372871483842,1574.391271545527,3125.7792908339616,0.4980738362760834,68.86374908578253,169.42235348294153
0.4,35,3135.7045948763152,300.0,30.46335178521675,894.1993157986121,1495.3348234852251,0.19264,68.86374908578253,169.42235348294153
0.4,35,3135.7045948763152,400.0,40.617802380289,1019.2274995936648,1840.4126107595705,0.26304000000000005,68.86374908578253,169.42235348294153
0.4,35,3135.7045948763152,650.0,66.00392886796963,1374.3075415716141,2797.6283858944935,0.45568000000000014,68.86374908578253,169.42235348294153
0.4,35,3135.7045948763152,800.0,81.235604760578,1580.353988465861,3135.7045948763152,0.4977599999999999,68.86374908578253,169.42235348294153
0.4,36,3141.434571925634,300.0,30.37669403574733,900.1235289089154,1499.2066680285113,0.1916320664324497,68.86374908578253,169.42235348294153
0.4,36,3141.434571925634,400.0,40.50225871432978,1024.1407396782474,1843.2544140337552,0.2618971574576813,68.86374908578253,169.42235348294153
0.4,36,3141.434571925634,650.0,65.81617041078589,1378.1898736487599,2797.3868259203905,0.453529223890131,68.86374908578253,169.42235348294153
0.4,36,3141.434571925634,800.0,81.00451742865955,1588.219020919403,3141.434571925634,0.49616735867135103,68.86374908578253,169.42235348294153
0.4,37,3145.669551265021,300.0,30.312645999351723,905.191147809312,1502.3186508731771,0.19074960127591706,68.86374908578253,169.42235348294153
0.4,37,3145.669551265021,400.0,40.41686133246896,1030.2178444307244,1850.3929742671892,0.2618819776714513,68.86374908578253,169.42235348294153
0.4,37,3145.669551265021,650.0,65.67739966526207,1384.293449262564,2797.595227871009,0.45103668261563,68.86374908578253,169.42235348294153
0.4,37,3145.669551265021,800.0,80.83372266493792,1592.337872440594,3145.669551265021,0.49553429027113244,68.86374908578253,169.42235348294153
0.4,38,3145.669551265021,300.0,30.312645999351723,905.191147809312,1502.3186508731771,0.19074960127591706,68.86374908578253,169.42235348294153
